time_stamp,temperature,pressure,humidity,wind_direction,wind_speed,weather
2017-06-27 13:00:00,30.2,1001.1,36,272,2.6,Sunny/clear
2017-06-27 14:00:00,25.6,1000.1,57,210,1.9,Sunny/clear
2017-06-27 15:00:00,25.1,1001,61,22,1,Sunny/clear
2017-06-27 16:00:00,24.5,1000.7,64,269,0.4,Sunny/clear
2017-06-27 17:00:00,23.8,1000.2,64,999017,0.2,Sunny/clear
2017-06-27 18:00:00,22.9,1000.2,73,335,0.4,Sunny/clear
2017-06-27 19:00:00,22.4,1000.5,75,999017,0.2,Sunny/clear
2017-06-27 20:00:00,21.6,1000.8,79,999017,0,Sunny/clear
2017-06-27 21:00:00,21.7,1001.1,82,35,1.2,Sunny/clear
2017-06-27 22:00:00,22.1,1001.5,82,46,0.9,Sunny/clear
2017-06-27 23:00:00,22.7,1001.8,79,25,1.1,Sunny/clear
2017-06-28 00:00:00,24.9,1001.8,72,17,1.4,Sunny/clear
2017-06-28 01:00:00,26.1,1001.7,68,354,1,Haze
2017-06-28 02:00:00,28,1001.5,63,13,1.4,Haze
2017-06-28 03:00:00,27.9,1001.6,64,13,1.2,Haze
2017-06-28 04:00:00,26.2,1001.7,74,328,1.3,Haze
2017-06-28 05:00:00,27.2,1000.8,70,281,0.7,Haze
2017-06-28 06:00:00,30.6,1000.1,60,300,0.9,Haze
2017-06-28 07:00:00,32.5,999.4,54,226,1.6,Haze
2017-06-28 08:00:00,33.4,998.7,47,220,1.9,Sunny/clear
2017-06-28 09:00:00,33.4,998.2,48,198,1.5,Sunny/clear
2017-06-28 10:00:00,32.7,998,50,211,1.6,Sunny/clear
2017-06-28 11:00:00,31.5,998.2,55,194,1,Sunny/clear
2017-06-28 12:00:00,29.5,998.5,64,220,0.3,Haze
2017-06-28 13:00:00,28.3,999.8,72,35,0.9,Haze
2017-06-28 14:00:00,27.4,999.7,77,42,0.4,Haze
2017-06-28 15:00:00,26.4,999.5,81,999017,0,Haze
2017-06-28 16:00:00,26.5,1000,80,29,0.4,Haze
2017-06-28 17:00:00,27.3,1000.6,73,6,1.4,Haze
2017-06-28 18:00:00,24.5,1001.4,67,285,2.7,Sunny/clear
2017-06-28 19:00:00,22.2,1001.3,88,182,0.8,Sunny/clear
2017-06-28 20:00:00,23,1000.4,81,187,1.3,Sunny/clear
2017-06-28 21:00:00,22.8,999.9,84,66,0.7,Sunny/clear
2017-06-28 22:00:00,23.7,1001.5,86,197,0.6,Sunny/clear
2017-06-28 23:00:00,24.5,1001.4,77,230,0.9,Sunny/clear
2017-06-29 00:00:00,25.9,1001.5,71,243,1.1,Sunny/clear
2017-06-29 01:00:00,27.8,1001.3,68,258,1.2,Sunny/clear
2017-06-29 02:00:00,29.8,1001.4,58,254,1.7,Sunny/clear
2017-06-29 03:00:00,29.5,1001.3,57,212,2.2,Sunny/clear
2017-06-29 04:00:00,29.4,1000.8,56,213,2.4,Sunny/clear
2017-06-29 05:00:00,30.6,1000.3,52,206,2.1,Sunny/clear
2017-06-29 06:00:00,32.2,999.8,48,169,1.9,Sunny/clear
2017-06-29 07:00:00,32.6,999.1,46,194,1.6,Sunny/clear
2017-06-29 08:00:00,32.3,998.3,47,208,2.7,Sunny/clear
2017-06-29 09:00:00,32.1,997.7,48,213,2.5,Sunny/clear
2017-06-29 10:00:00,31.6,997.5,43,216,2.5,Sunny/clear
2017-06-29 11:00:00,30.5,997.8,51,213,1.3,Sunny/clear
2017-06-29 12:00:00,29.8,998.4,53,195,1.6,Sunny/clear
2017-06-29 13:00:00,29.4,999.3,55,214,1.7,Sunny/clear
2017-06-29 14:00:00,27,999.7,67,220,1.3,Sunny/clear
2017-06-29 15:00:00,28.3,999.8,58,209,2.2,Sunny/clear
2017-06-29 16:00:00,27.2,999.4,62,202,1.4,Sunny/clear
2017-06-29 17:00:00,25.9,999,67,204,1.5,Sunny/clear
2017-06-29 18:00:00,24.5,998.9,78,251,0.3,Sunny/clear
2017-06-29 19:00:00,23.3,998.4,84,999017,0,Haze
2017-06-29 20:00:00,23,998.5,87,999017,0,Haze
2017-06-29 21:00:00,22.7,998.9,90,999017,0.2,Fog
2017-06-29 22:00:00,23.4,999.3,91,999017,0,Fog
2017-06-29 23:00:00,24.9,999.2,80,316,0.6,Haze
2017-06-30 00:00:00,26.6,999.4,73,10,0.9,Haze
2017-06-30 01:00:00,28.2,999.1,64,43,1.2,Haze
2017-06-30 02:00:00,29.9,998.8,57,342,1,Haze
2017-06-30 03:00:00,31.5,998.3,57,99,0.9,Haze
2017-06-30 04:00:00,32.7,997.9,55,357,1.4,Haze
2017-06-30 05:00:00,33.9,997,52,3,1.1,Haze
2017-06-30 06:00:00,34.9,995.9,49,161,1.8,Haze
2017-06-30 07:00:00,35,995.5,45,201,2,Sunny/clear
2017-06-30 08:00:00,35,995,48,210,2.1,Sunny/clear
2017-06-30 09:00:00,34.6,994.9,45,205,2.3,Sunny/clear
2017-06-30 10:00:00,34,995.3,44,229,1.8,Sunny/clear
2017-06-30 11:00:00,32.9,995.5,46,205,1.5,Sunny/clear
2017-06-30 12:00:00,30.3,996.2,58,999017,0,Sunny/clear
2017-06-30 13:00:00,28,996.5,72,999017,0,Sunny/clear
2017-06-30 14:00:00,28.6,996.4,63,173,0.8,Sunny/clear
2017-06-30 15:00:00,29.2,996.2,65,268,0.8,Sunny/clear
2017-06-30 16:00:00,29.4,996,61,211,1.1,Sunny/clear
2017-06-30 17:00:00,28.4,995.6,66,223,1.3,Sunny/clear
2017-06-30 18:00:00,26.6,995.7,78,999017,0,Haze
2017-06-30 19:00:00,26.1,995.9,81,999017,0.2,Haze
2017-06-30 20:00:00,25.4,996.1,84,999017,0,Haze
2017-06-30 21:00:00,25.1,996.3,86,999017,0.2,Haze
2017-06-30 22:00:00,25.2,996.7,87,199,0.3,Haze
2017-06-30 23:00:00,26.4,996.8,82,281,0.8,Haze
2017-07-01 00:00:00,26.9,997.2,77,12,1.1,Haze
2017-07-01 01:00:00,28.7,997.3,67,24,1.7,Haze
2017-07-01 02:00:00,30,997.2,63,1,1.7,Haze
2017-07-01 03:00:00,31,996.8,60,345,1.6,Haze
2017-07-01 04:00:00,32.8,996.2,54,307,1.5,Haze
2017-07-01 05:00:00,33.6,995.7,54,246,1.3,Haze
2017-07-01 06:00:00,34.6,995,50,184,1.4,Haze
2017-07-01 07:00:00,35.1,994.5,45,209,2.5,Sunny/clear
2017-07-01 08:00:00,35.1,994,48,192,2.2,Sunny/clear
2017-07-01 09:00:00,35.1,993.6,45,221,1.8,Sunny/clear
2017-07-01 10:00:00,34.5,993.5,46,199,1.9,Sunny/clear
2017-07-01 11:00:00,33.4,994.2,45,197,1.3,Sunny/clear
2017-07-01 12:00:00,32.1,994.3,47,193,1.2,Sunny/clear
2017-07-01 13:00:00,29.5,994.9,64,295,0.4,Sunny/clear
2017-07-01 14:00:00,27.6,995.6,70,134,0.4,Sunny/clear
2017-07-01 15:00:00,30.5,995.5,58,168,2.1,Sunny/clear
2017-07-01 16:00:00,29.6,995.7,61,183,1.1,Sunny/clear
2017-07-01 17:00:00,28.4,995.5,67,999017,0.1,Haze
2017-07-01 18:00:00,27,995.4,75,146,0.5,Haze
2017-07-01 19:00:00,26.4,995.5,78,999017,0.2,Haze
2017-07-01 20:00:00,26.1,996.1,80,358,0.3,Haze
2017-07-01 21:00:00,25.8,996.5,78,21,1.1,Haze
2017-07-01 22:00:00,26.1,996.9,77,2,1.3,Haze
2017-07-01 23:00:00,26.7,997.2,77,32,1,Haze
2017-07-02 00:00:00,27.6,997.4,70,45,1.1,Haze
2017-07-02 01:00:00,28.9,997.3,65,6,0.8,Haze
2017-07-02 02:00:00,30.5,997.1,59,14,1.2,Haze
2017-07-02 03:00:00,31.8,996.9,55,22,1.6,Haze
2017-07-02 04:00:00,32.6,996.9,51,246,1,Haze
2017-07-02 05:00:00,33.5,996.3,46,170,1.6,Sunny/clear
2017-07-02 06:00:00,33.5,995.6,51,207,2.5,Sunny/clear
2017-07-02 07:00:00,34.5,995.3,44,207,1.2,Sunny/clear
2017-07-02 08:00:00,33.9,995.1,47,193,1.7,Sunny/clear
2017-07-02 09:00:00,32.9,995.5,48,176,0.9,Sunny/clear
2017-07-02 10:00:00,32.2,995.2,46,133,2,Sunny/clear
2017-07-02 11:00:00,31.4,996.2,47,124,2.2,Sunny/clear
2017-07-02 12:00:00,30.4,996.4,52,161,1.6,Sunny/clear
2017-07-02 13:00:00,29.8,997.4,55,168,1.4,Sunny/clear
2017-07-02 14:00:00,29.4,997.9,56,195,1.3,Sunny/clear
2017-07-02 15:00:00,29.2,998.1,56,214,1.7,Sunny/clear
2017-07-02 16:00:00,27.9,998,67,151,1.2,Sunny/clear
2017-07-02 17:00:00,26.7,998.1,72,146,1.3,Sunny/clear
2017-07-02 18:00:00,26.2,998.3,74,154,1.3,Sunny/clear
2017-07-02 19:00:00,25.8,998.7,76,202,0.5,Sunny/clear
2017-07-02 20:00:00,25.4,998.8,78,140,0.8,Sunny/clear
2017-07-02 21:00:00,24.8,998.8,82,172,0.6,Sunny/clear
2017-07-02 22:00:00,24.9,998.9,85,999017,0.1,Sunny/clear
2017-07-02 23:00:00,25.6,999.1,83,253,0.7,Sunny/clear
2017-07-03 00:00:00,26.5,999.4,77,248,0.7,Sunny/clear
2017-07-03 01:00:00,27.4,999.4,74,157,0.6,Sunny/clear
2017-07-03 02:00:00,28.3,999.2,68,255,0.7,Sunny/clear
2017-07-03 03:00:00,29.1,999.1,69,5,0.7,Sunny/clear
2017-07-03 04:00:00,30.7,998.8,60,327,0.9,Sunny/clear
2017-07-03 05:00:00,31.5,998.4,59,257,1.2,Haze
2017-07-03 06:00:00,31.8,997.9,60,39,0.9,Haze
2017-07-03 07:00:00,31.4,997.2,58,232,0.8,Sunny/clear
2017-07-03 08:00:00,30.7,997.2,60,260,0.8,Sunny/clear
2017-07-03 09:00:00,30,996.9,64,310,0.9,Sunny/clear
2017-07-03 10:00:00,30.3,997,63,322,1.2,Sunny/clear
2017-07-03 11:00:00,29.8,997.4,66,355,0.9,Sunny/clear
2017-07-03 12:00:00,29.8,997.9,67,329,0.9,Sunny/clear
2017-07-03 13:00:00,29,998.8,70,269,0.7,Sunny/clear
2017-07-03 14:00:00,28.3,999.3,76,999017,0.1,Haze
2017-07-03 15:00:00,28,999.3,74,7,0.6,Haze
2017-07-03 16:00:00,27.8,999.5,74,13,1,Haze
2017-07-03 17:00:00,26.9,999.1,78,65,0.4,Haze
2017-07-03 18:00:00,26.4,999.1,64,175,0.7,Haze
2017-07-03 19:00:00,26.2,999.3,64,137,1,Haze
2017-07-03 20:00:00,24.4,999.6,85,999017,0,Haze
2017-07-03 21:00:00,23.6,1000.6,86,225,1.6,Fog
2017-07-03 22:00:00,23.2,1001.4,93,351,0.5,Sunny/clear
2017-07-03 23:00:00,23.2,1001.5,94,11,1,Fog
2017-07-04 00:00:00,23,1001.8,95,161,0.4,Rain
2017-07-04 01:00:00,23.5,1001.4,95,57,1.1,Fog
2017-07-04 02:00:00,24,1001.5,95,27,0.5,Fog
2017-07-04 03:00:00,25,1001.7,89,119,0.6,Fog
2017-07-04 04:00:00,26.9,1001,81,227,0.7,Haze
2017-07-04 05:00:00,28.4,1000.6,74,100,0.9,Haze
2017-07-04 06:00:00,29.4,1000.2,71,143,1.1,Haze
2017-07-04 07:00:00,29.1,1000,67,149,1.3,Haze
2017-07-04 08:00:00,28.5,999.9,66,214,2,Sunny/clear
2017-07-04 09:00:00,29.1,999.4,63,137,1.3,Haze
2017-07-04 10:00:00,28.7,999.6,65,234,1.2,Sunny/clear
2017-07-04 11:00:00,27.4,1000.2,72,251,0.9,Haze
2017-07-04 12:00:00,26.1,1000.5,80,999017,0.1,Haze
2017-07-04 13:00:00,25.1,1001.1,86,249,0.3,Haze
2017-07-04 14:00:00,24.7,1001.6,87,999017,0,Haze
2017-07-04 15:00:00,24.3,1001.6,89,999017,0,Fog
2017-07-04 16:00:00,24.1,1001.1,91,999017,0,Fog
2017-07-04 17:00:00,23.8,1000.7,92,999017,0,Fog
2017-07-04 18:00:00,23.7,1001.1,92,999017,0,Fog
2017-07-04 19:00:00,24.1,1001.2,92,33,0.8,Fog
2017-07-04 20:00:00,23.9,1001.3,91,41,0.7,Fog
2017-07-04 21:00:00,23.8,1001.6,91,28,0.5,Fog
2017-07-04 22:00:00,24,1002.4,91,60,0.5,Fog
2017-07-04 23:00:00,24.7,1002.8,87,24,0.9,Fog
2017-07-05 00:00:00,25.9,1003,84,283,0.4,Haze
2017-07-05 01:00:00,27.3,1002.7,78,251,1.1,Haze
2017-07-05 02:00:00,28.9,1002.6,70,204,1.4,Haze
2017-07-05 03:00:00,30,1002.4,63,192,1.7,Haze
2017-07-05 04:00:00,31.4,1001.8,58,219,1.7,Haze
2017-07-05 05:00:00,31.5,1001.4,61,222,1.5,Haze
2017-07-05 06:00:00,31.7,1001,63,185,1.7,Haze
2017-07-05 07:00:00,31.1,1000.4,65,214,1.9,Haze
2017-07-05 08:00:00,32.1,999.9,61,168,1.3,Haze
2017-07-05 09:00:00,31.2,999.5,61,207,1.7,Haze
2017-07-05 10:00:00,31.2,999.9,63,201,1.7,Haze
2017-07-05 11:00:00,30.6,1000.4,63,190,1.3,Sunny/clear
2017-07-05 12:00:00,29.9,1000.7,67,201,0.7,Sunny/clear
2017-07-05 13:00:00,29.3,1001.2,71,127,1.7,Haze
2017-07-05 14:00:00,28.6,1001.2,68,139,2.1,Sunny/clear
2017-07-05 15:00:00,28.3,1001.4,65,202,2.1,Sunny/clear
2017-07-05 16:00:00,27.6,1001,70,138,1.4,Sunny/clear
2017-07-05 17:00:00,26.9,1000.5,72,165,0.7,Sunny/clear
2017-07-05 18:00:00,26.5,1000.3,75,183,0.7,Sunny/clear
2017-07-05 19:00:00,25.9,1000.2,78,45,0.5,Sunny/clear
2017-07-05 20:00:00,25.2,1000.1,87,15,0.6,Haze
2017-07-05 21:00:00,24.4,1000.3,92,999017,0,Fog
2017-07-05 22:00:00,24.7,1000.4,93,34,0.5,Fog
2017-07-05 23:00:00,24.9,1000.4,93,32,0.9,Fog
2017-07-06 00:00:00,25.1,1000.2,88,71,1.1,Fog
2017-07-06 01:00:00,25,999.6,91,77,1.1,Haze
2017-07-06 02:00:00,25.6,999.5,89,5,0.7,Haze
2017-07-06 03:00:00,25,999.1,88,26,0.6,Rain
2017-07-06 04:00:00,24.9,998.3,91,999017,0.2,Fog
2017-07-06 05:00:00,23.7,997.8,93,347,0.5,Fog
2017-07-06 06:00:00,23.4,998.1,93,225,2.1,Rain
2017-07-06 07:00:00,23.5,997.5,94,200,1.1,Fog
2017-07-06 08:00:00,24.1,997.2,94,43,0.5,Fog
2017-07-06 09:00:00,23.7,996.9,95,32,1.4,Rain
2017-07-06 10:00:00,23.7,996.8,95,32,1.1,Fog
2017-07-06 11:00:00,23.5,996.3,95,36,0.9,Fog
2017-07-06 12:00:00,23.3,996.4,95,39,0.8,Rain
2017-07-06 13:00:00,22.5,996.4,94,42,1.5,Fog
2017-07-06 14:00:00,21.8,996.1,93,26,1.3,Fog
2017-07-06 15:00:00,21.7,995.7,94,2,1.2,Rain
2017-07-06 16:00:00,21.7,995.2,95,24,1,Fog
2017-07-06 17:00:00,21.5,994,95,6,1.4,Fog
2017-07-06 18:00:00,21.5,994.1,95,29,0.5,Fog
2017-07-06 19:00:00,21.5,993.4,95,214,0.3,Fog
2017-07-06 20:00:00,21.1,992.9,96,999017,0.1,Fog
2017-07-06 21:00:00,20.6,992.8,96,999017,0.1,Fog
2017-07-06 22:00:00,21,992.6,97,216,0.7,Sunny/clear
2017-07-06 23:00:00,22.5,992.9,94,237,1.3,Sunny/clear
2017-07-07 00:00:00,24.6,992.8,80,210,1.9,Sunny/clear
2017-07-07 01:00:00,26.4,992.5,76,195,1.8,Sunny/clear
2017-07-07 02:00:00,28.1,992.3,67,215,2,Sunny/clear
2017-07-07 03:00:00,29.7,991.7,60,218,3.1,Sunny/clear
2017-07-07 04:00:00,30.9,991.3,62,215,2.9,Sunny/clear
2017-07-07 05:00:00,32.5,990.7,57,207,2.3,Sunny/clear
2017-07-07 06:00:00,32.7,990.5,56,181,2.2,Sunny/clear
2017-07-07 07:00:00,33.4,989.9,56,199,2.6,Sunny/clear
2017-07-07 08:00:00,33.3,989.4,52,196,2.9,Sunny/clear
2017-07-07 09:00:00,33.4,988.7,47,199,3.5,Sunny/clear
2017-07-07 10:00:00,33.2,988.6,44,205,3.7,Sunny/clear
2017-07-07 11:00:00,32.2,988.7,52,189,2.3,Sunny/clear
2017-07-07 12:00:00,31,988.8,57,192,1.7,Sunny/clear
2017-07-07 13:00:00,30.3,992.6,46,353,3.8,Sunny/clear
2017-07-07 14:00:00,20.4,991.8,88,199,2.2,Sunny/clear
2017-07-07 15:00:00,21.1,994.6,87,333,2.8,Sunny/clear
2017-07-07 16:00:00,20.5,992.6,94,301,0.8,Sunny/clear
2017-07-07 17:00:00,20.7,991.6,92,214,1.8,Sunny/clear
2017-07-07 18:00:00,19.8,992.1,94,72,0.5,Sunny/clear
2017-07-07 19:00:00,20.4,992.9,96,57,1,Fog
2017-07-07 20:00:00,20.3,992.9,95,359,0.9,Fog
2017-07-07 21:00:00,20.1,993.4,95,17,1.1,Fog
2017-07-07 22:00:00,20.5,993.9,95,39,1.4,Fog
2017-07-07 23:00:00,20.8,993.9,94,23,1.2,Sunny/clear
2017-07-08 00:00:00,22,993.3,86,30,1.6,Sunny/clear
2017-07-08 01:00:00,24.7,993.1,76,80,1,Sunny/clear
2017-07-08 02:00:00,27.1,992.9,63,48,0.9,Sunny/clear
2017-07-08 03:00:00,29,992.3,52,33,1.5,Sunny/clear
2017-07-08 04:00:00,30.5,991.7,49,25,0.9,Sunny/clear
2017-07-08 05:00:00,31.9,991.4,47,60,0.7,Sunny/clear
2017-07-08 06:00:00,32.9,990.9,48,226,2.2,Sunny/clear
2017-07-08 07:00:00,32.5,990.9,54,205,2.1,Sunny/clear
2017-07-08 08:00:00,32.2,990.9,58,211,1.6,Sunny/clear
2017-07-08 09:00:00,31.4,990.7,60,197,2,Sunny/clear
2017-07-08 10:00:00,31.6,990.5,60,203,1.8,Sunny/clear
2017-07-08 11:00:00,30.8,990.5,63,193,1.4,Sunny/clear
2017-07-08 12:00:00,29,991.5,71,999017,0.1,Sunny/clear
2017-07-08 13:00:00,27.8,992.4,78,41,0.3,Haze
2017-07-08 14:00:00,27.3,992.9,80,19,1.1,Sunny/clear
2017-07-08 15:00:00,27.7,992.7,77,27,0.4,Sunny/clear
2017-07-08 16:00:00,27,992.8,83,29,1,Haze
2017-07-08 17:00:00,26.8,992.7,83,48,0.3,Haze
2017-07-08 18:00:00,26.4,992.8,84,42,1.1,Haze
2017-07-08 19:00:00,26.1,993,84,56,0.5,Haze
2017-07-08 20:00:00,26,992.8,85,56,0.4,Haze
2017-07-08 21:00:00,26.2,992.8,86,27,0.5,Haze
2017-07-08 22:00:00,26.2,993.1,84,40,0.7,Haze
2017-07-08 23:00:00,26.8,993.6,80,29,0.8,Haze
2017-07-09 00:00:00,28,993.6,77,42,1.2,Sunny/clear
2017-07-09 01:00:00,29.5,993.7,70,36,1,Sunny/clear
2017-07-09 02:00:00,31.3,993.4,66,33,0.8,Haze
2017-07-09 03:00:00,32.7,993.1,60,29,1,Haze
2017-07-09 04:00:00,34.2,992.6,53,13,1,Haze
2017-07-09 05:00:00,35.4,991.7,45,67,1,Sunny/clear
2017-07-09 06:00:00,36.5,991.3,34,251,0.9,Sunny/clear
2017-07-09 07:00:00,36.5,991,43,210,0.9,Sunny/clear
2017-07-09 08:00:00,37,990.4,39,238,1.1,Sunny/clear
2017-07-09 09:00:00,37.4,989.9,43,246,0.7,Sunny/clear
2017-07-09 10:00:00,34.6,989.7,52,212,1.7,Sunny/clear
2017-07-09 11:00:00,33.4,990.1,54,227,3.1,Sunny/clear
2017-07-09 12:00:00,32.9,990,55,208,1.8,Sunny/clear
2017-07-09 13:00:00,32.5,991.5,60,209,1.4,Sunny/clear
2017-07-09 14:00:00,28.2,991.5,62,207,3.3,Sunny/clear
2017-07-09 15:00:00,28.7,991.9,63,202,2.5,Sunny/clear
2017-07-09 16:00:00,26.3,993,58,198,2.5,Sunny/clear
2017-07-09 17:00:00,24.7,992.6,67,215,2.8,Sunny/clear
2017-07-09 18:00:00,24.7,992.3,69,211,1.6,Sunny/clear
2017-07-09 19:00:00,22.9,991.8,81,114,0.3,Sunny/clear
2017-07-09 20:00:00,22.1,991.4,86,999017,0.1,Sunny/clear
2017-07-09 21:00:00,22,991.5,86,999017,0.2,Sunny/clear
2017-07-09 22:00:00,21.9,991.4,87,344,0.4,Sunny/clear
2017-07-09 23:00:00,23.9,991.8,79,62,0.7,Sunny/clear
2017-07-10 00:00:00,25.9,992.1,74,36,0.7,Sunny/clear
2017-07-10 01:00:00,29.6,992.4,50,0,1,Sunny/clear
2017-07-10 02:00:00,32.8,992.5,34,24,1.5,Sunny/clear
2017-07-10 03:00:00,34.3,992.7,35,61,0.9,Sunny/clear
2017-07-10 04:00:00,35.4,992.7,32,36,1.4,Sunny/clear
2017-07-10 05:00:00,37,992.3,26,342,1.3,Sunny/clear
2017-07-10 06:00:00,37.5,991.9,26,244,0.8,Sunny/clear
2017-07-10 07:00:00,38.5,991.5,21,322,0.7,Sunny/clear
2017-07-10 08:00:00,37.5,990.9,29,196,2.2,Sunny/clear
2017-07-10 09:00:00,36.3,990.8,35,219,2.6,Sunny/clear
2017-07-10 10:00:00,35.2,990.9,32,223,2.9,Sunny/clear
2017-07-10 11:00:00,34.2,991.4,32,209,1.9,Sunny/clear
2017-07-10 12:00:00,31.3,991.8,43,209,1.3,Sunny/clear
2017-07-10 13:00:00,30,992.8,55,222,1.4,Sunny/clear
2017-07-10 14:00:00,27.3,993.3,69,204,0.7,Sunny/clear
2017-07-10 15:00:00,25.7,993.8,76,356,0.4,Sunny/clear
2017-07-10 16:00:00,25.1,994.1,71,41,0.3,Sunny/clear
2017-07-10 17:00:00,24.5,994.4,71,39,0.7,Sunny/clear
2017-07-10 18:00:00,25,994.6,71,35,1,Sunny/clear
2017-07-10 19:00:00,24.3,994.7,77,62,0.7,Sunny/clear
2017-07-10 20:00:00,23.9,994.8,78,56,0.7,Sunny/clear
2017-07-10 21:00:00,23.6,995.2,78,56,0.6,Sunny/clear
2017-07-10 22:00:00,23.3,995.5,81,14,0.7,Sunny/clear
2017-07-10 23:00:00,25.1,995.7,73,47,0.9,Sunny/clear
2017-07-11 00:00:00,27.3,996.1,62,26,1.5,Sunny/clear
2017-07-11 01:00:00,29.6,995.9,50,45,1.5,Sunny/clear
2017-07-11 02:00:00,31.5,995.9,52,66,1.3,Sunny/clear
2017-07-11 03:00:00,32.8,995.9,44,19,1.3,Sunny/clear
2017-07-11 04:00:00,33.3,996.2,41,336,1.7,Sunny/clear
2017-07-11 05:00:00,34.7,995.5,44,331,1.1,Sunny/clear
2017-07-11 06:00:00,34.2,995.5,45,267,0.6,Sunny/clear
2017-07-11 07:00:00,30.4,994.5,61,231,0.9,Sunny/clear
2017-07-11 08:00:00,33.2,994.5,52,228,0.4,Sunny/clear
2017-07-11 09:00:00,35.4,993.7,42,17,0.7,Sunny/clear
2017-07-11 10:00:00,34.6,993.8,44,305,0.8,Sunny/clear
2017-07-11 11:00:00,30.8,994.2,68,999017,0.1,Sunny/clear
2017-07-11 12:00:00,28.5,995.1,75,999017,0,Sunny/clear
2017-07-11 13:00:00,27.1,995.5,82,999017,0,Sunny/clear
2017-07-11 14:00:00,26.6,995.5,84,999017,0,Sunny/clear
2017-07-11 15:00:00,26.7,995.7,86,295,0.3,Sunny/clear
2017-07-11 16:00:00,25.9,995.3,88,999017,0,Sunny/clear
2017-07-11 17:00:00,26,995.8,82,27,0.9,Sunny/clear
2017-07-11 18:00:00,25.9,995.8,83,999017,0.2,Sunny/clear
2017-07-11 19:00:00,25.5,995.5,85,26,0.5,Sunny/clear
2017-07-11 20:00:00,25.5,996,82,45,0.8,Sunny/clear
2017-07-11 21:00:00,25.1,996.1,83,43,0.4,Sunny/clear
2017-07-11 22:00:00,24.7,996.6,89,260,0.4,Haze
2017-07-11 23:00:00,26.1,997.1,86,219,0.7,Fog
2017-07-12 00:00:00,27.7,997.1,77,27,1,Haze
2017-07-12 01:00:00,29.6,997,71,4,1.1,Haze
2017-07-12 02:00:00,31.7,996.8,65,354,1,Haze
2017-07-12 03:00:00,33.1,996.5,58,207,0.9,Haze
2017-07-12 04:00:00,34,996.1,58,228,1.2,Haze
2017-07-12 05:00:00,35.9,995.8,39,205,1.7,Sunny/clear
2017-07-12 06:00:00,35.2,995.6,51,226,2.1,Sunny/clear
2017-07-12 07:00:00,36.1,995.1,47,190,1.9,Sunny/clear
2017-07-12 08:00:00,34.9,994.6,56,207,2,Sunny/clear
2017-07-12 09:00:00,35.3,994.5,53,195,2.2,Sunny/clear
2017-07-12 10:00:00,34.5,994.4,57,199,2.1,Sunny/clear
2017-07-12 11:00:00,33.6,994.6,60,210,2.1,Sunny/clear
2017-07-12 12:00:00,33.1,994.7,63,198,1.4,Sunny/clear
2017-07-12 13:00:00,32.3,994.9,65,195,1.1,Sunny/clear
2017-07-12 14:00:00,32.2,995.1,66,220,1.1,Sunny/clear
2017-07-12 15:00:00,32.1,995.1,67,193,1.4,Sunny/clear
2017-07-12 16:00:00,32,994.9,68,203,0.8,Sunny/clear
2017-07-12 17:00:00,31,994.5,74,215,1.3,Sunny/clear
2017-07-12 18:00:00,30.5,994.2,74,196,1.5,Sunny/clear
2017-07-12 19:00:00,30.2,994.2,73,207,1.5,Sunny/clear
2017-07-12 20:00:00,29.7,994.3,75,216,1.7,Sunny/clear
2017-07-12 21:00:00,29,994.3,78,225,1.3,Sunny/clear
2017-07-12 22:00:00,28.9,994.8,79,214,1.3,Sunny/clear
2017-07-12 23:00:00,29.3,995,77,206,2.1,Sunny/clear
2017-07-13 00:00:00,30,994.9,75,197,2.1,Sunny/clear
2017-07-13 01:00:00,31.3,994.8,72,202,1.8,Sunny/clear
2017-07-13 02:00:00,32.6,994.3,68,181,2.1,Sunny/clear
2017-07-13 03:00:00,33,994.2,66,219,1.9,Sunny/clear
2017-07-13 04:00:00,34,993.8,64,205,2.2,Sunny/clear
2017-07-13 05:00:00,34.3,993.3,65,209,2.3,Sunny/clear
2017-07-13 06:00:00,34.2,993,62,204,2.2,Sunny/clear
2017-07-13 07:00:00,35.2,992.6,60,195,1.8,Sunny/clear
2017-07-13 08:00:00,35.3,992,60,187,2.1,Sunny/clear
2017-07-13 09:00:00,34.8,991.5,60,161,1.7,Sunny/clear
2017-07-13 10:00:00,34,992,64,217,2.3,Sunny/clear
2017-07-13 11:00:00,33.2,992.2,70,264,0.7,Sunny/clear
2017-07-13 12:00:00,31.8,992.1,75,187,0.7,Sunny/clear
2017-07-13 13:00:00,32.2,992.9,73,296,0.3,Sunny/clear
2017-07-13 14:00:00,27.4,994.2,87,248,1.1,Haze
2017-07-13 15:00:00,25.2,996,92,154,0.9,Fog
2017-07-13 16:00:00,25.5,995.2,92,38,1.2,Fog
2017-07-13 17:00:00,24.5,992.6,90,57,1.1,Fog
2017-07-13 18:00:00,24.7,991.8,91,26,1,Sunny/clear
2017-07-13 19:00:00,24.9,993.8,88,62,1.2,Sunny/clear
2017-07-13 20:00:00,24.8,995.4,88,35,0.7,Sunny/clear
2017-07-13 21:00:00,24.5,997.1,89,81,0.5,Sunny/clear
2017-07-13 22:00:00,24.5,997.3,89,210,0.7,Sunny/clear
2017-07-13 23:00:00,26.1,997.2,79,230,1,Sunny/clear
2017-07-14 00:00:00,26,997.1,83,999017,0.1,Sunny/clear
