time_stamp,loc_id,phone_num,date,hour,week
2017-10-23 12:00:00,20,1585,2017-10-23,12,0
2017-10-23 13:00:00,20,1981,2017-10-23,13,0
2017-10-23 14:00:00,20,2852,2017-10-23,14,0
2017-10-23 15:00:00,20,2068,2017-10-23,15,0
2017-10-23 16:00:00,20,1482,2017-10-23,16,0
2017-10-23 17:00:00,20,2123,2017-10-23,17,0
2017-10-23 18:00:00,20,1448,2017-10-23,18,0
2017-10-23 19:00:00,20,1000,2017-10-23,19,0
2017-10-23 20:00:00,20,753,2017-10-23,20,0
2017-10-23 21:00:00,20,816,2017-10-23,21,0
2017-10-23 22:00:00,20,973,2017-10-23,22,0
2017-10-23 23:00:00,20,304,2017-10-23,23,0
2017-10-24 00:00:00,20,53,2017-10-24,0,1
2017-10-24 01:00:00,20,28,2017-10-24,1,1
2017-10-24 02:00:00,20,26,2017-10-24,2,1
2017-10-24 03:00:00,20,28,2017-10-24,3,1
2017-10-24 04:00:00,20,22,2017-10-24,4,1
2017-10-24 05:00:00,20,19,2017-10-24,5,1
2017-10-24 06:00:00,20,41,2017-10-24,6,1
2017-10-24 07:00:00,20,264,2017-10-24,7,1
2017-10-24 08:00:00,20,1415,2017-10-24,8,1
2017-10-24 09:00:00,20,1701,2017-10-24,9,1
2017-10-24 10:00:00,20,1204,2017-10-24,10,1
2017-10-24 11:00:00,20,2139,2017-10-24,11,1
2017-10-24 12:00:00,20,1420,2017-10-24,12,1
2017-10-24 13:00:00,20,1403,2017-10-24,13,1
2017-10-24 14:00:00,20,2052,2017-10-24,14,1
2017-10-24 15:00:00,20,1663,2017-10-24,15,1
2017-10-24 16:00:00,20,1666,2017-10-24,16,1
2017-10-24 17:00:00,20,2186,2017-10-24,17,1
2017-10-24 18:00:00,20,1690,2017-10-24,18,1
2017-10-24 19:00:00,20,1215,2017-10-24,19,1
2017-10-24 20:00:00,20,969,2017-10-24,20,1
2017-10-24 21:00:00,20,804,2017-10-24,21,1
2017-10-24 22:00:00,20,945,2017-10-24,22,1
2017-10-24 23:00:00,20,353,2017-10-24,23,1
2017-10-25 00:00:00,20,61,2017-10-25,0,2
2017-10-25 01:00:00,20,33,2017-10-25,1,2
2017-10-25 02:00:00,20,42,2017-10-25,2,2
2017-10-25 03:00:00,20,47,2017-10-25,3,2
2017-10-25 04:00:00,20,12,2017-10-25,4,2
2017-10-25 05:00:00,20,34,2017-10-25,5,2
2017-10-25 06:00:00,20,50,2017-10-25,6,2
2017-10-25 07:00:00,20,230,2017-10-25,7,2
2017-10-25 08:00:00,20,1363,2017-10-25,8,2
2017-10-25 09:00:00,20,1460,2017-10-25,9,2
2017-10-25 10:00:00,20,1151,2017-10-25,10,2
2017-10-25 11:00:00,20,1800,2017-10-25,11,2
2017-10-25 12:00:00,20,1431,2017-10-25,12,2
2017-10-25 13:00:00,20,1339,2017-10-25,13,2
2017-10-25 14:00:00,20,2115,2017-10-25,14,2
2017-10-25 15:00:00,20,1713,2017-10-25,15,2
2017-10-25 16:00:00,20,1439,2017-10-25,16,2
2017-10-25 17:00:00,20,1988,2017-10-25,17,2
2017-10-25 18:00:00,20,1842,2017-10-25,18,2
2017-10-25 19:00:00,20,1119,2017-10-25,19,2
2017-10-25 20:00:00,20,846,2017-10-25,20,2
2017-10-25 21:00:00,20,726,2017-10-25,21,2
2017-10-25 22:00:00,20,908,2017-10-25,22,2
2017-10-25 23:00:00,20,386,2017-10-25,23,2
2017-10-26 00:00:00,20,97,2017-10-26,0,3
2017-10-26 01:00:00,20,61,2017-10-26,1,3
2017-10-26 02:00:00,20,50,2017-10-26,2,3
2017-10-26 03:00:00,20,16,2017-10-26,3,3
2017-10-26 04:00:00,20,76,2017-10-26,4,3
2017-10-26 05:00:00,20,37,2017-10-26,5,3
2017-10-26 06:00:00,20,39,2017-10-26,6,3
2017-10-26 07:00:00,20,223,2017-10-26,7,3
2017-10-26 08:00:00,20,1675,2017-10-26,8,3
2017-10-26 09:00:00,20,2017,2017-10-26,9,3
2017-10-26 10:00:00,20,1590,2017-10-26,10,3
2017-10-26 11:00:00,20,1702,2017-10-26,11,3
2017-10-26 12:00:00,20,1355,2017-10-26,12,3
2017-10-26 13:00:00,20,1164,2017-10-26,13,3
2017-10-26 14:00:00,20,1598,2017-10-26,14,3
2017-10-26 15:00:00,20,1899,2017-10-26,15,3
2017-10-26 16:00:00,20,1594,2017-10-26,16,3
2017-10-26 17:00:00,20,2140,2017-10-26,17,3
2017-10-26 18:00:00,20,1645,2017-10-26,18,3
2017-10-26 19:00:00,20,953,2017-10-26,19,3
2017-10-26 20:00:00,20,829,2017-10-26,20,3
2017-10-26 21:00:00,20,826,2017-10-26,21,3
2017-10-26 22:00:00,20,896,2017-10-26,22,3
2017-10-26 23:00:00,20,332,2017-10-26,23,3
2017-10-27 00:00:00,20,49,2017-10-27,0,4
2017-10-27 01:00:00,20,19,2017-10-27,1,4
2017-10-27 02:00:00,20,24,2017-10-27,2,4
2017-10-27 03:00:00,20,13,2017-10-27,3,4
2017-10-27 04:00:00,20,18,2017-10-27,4,4
2017-10-27 05:00:00,20,17,2017-10-27,5,4
2017-10-27 06:00:00,20,39,2017-10-27,6,4
2017-10-27 07:00:00,20,227,2017-10-27,7,4
2017-10-27 08:00:00,20,1147,2017-10-27,8,4
2017-10-27 09:00:00,20,1669,2017-10-27,9,4
2017-10-27 10:00:00,20,2565,2017-10-27,10,4
2017-10-27 11:00:00,20,2557,2017-10-27,11,4
2017-10-27 12:00:00,20,2668,2017-10-27,12,4
2017-10-27 13:00:00,20,1831,2017-10-27,13,4
2017-10-27 14:00:00,20,1762,2017-10-27,14,4
2017-10-27 15:00:00,20,1813,2017-10-27,15,4
2017-10-27 16:00:00,20,2388,2017-10-27,16,4
2017-10-27 17:00:00,20,1960,2017-10-27,17,4
2017-10-27 18:00:00,20,1358,2017-10-27,18,4
2017-10-27 19:00:00,20,831,2017-10-27,19,4
2017-10-27 20:00:00,20,741,2017-10-27,20,4
2017-10-27 21:00:00,20,649,2017-10-27,21,4
2017-10-27 22:00:00,20,736,2017-10-27,22,4
2017-10-27 23:00:00,20,217,2017-10-27,23,4
2017-10-28 00:00:00,20,26,2017-10-28,0,5
2017-10-28 01:00:00,20,15,2017-10-28,1,5
2017-10-28 02:00:00,20,16,2017-10-28,2,5
2017-10-28 03:00:00,20,17,2017-10-28,3,5
2017-10-28 04:00:00,20,18,2017-10-28,4,5
2017-10-28 05:00:00,20,18,2017-10-28,5,5
2017-10-28 06:00:00,20,37,2017-10-28,6,5
2017-10-28 07:00:00,20,144,2017-10-28,7,5
2017-10-28 08:00:00,20,263,2017-10-28,8,5
2017-10-28 09:00:00,20,601,2017-10-28,9,5
2017-10-28 10:00:00,20,482,2017-10-28,10,5
2017-10-28 11:00:00,20,678,2017-10-28,11,5
2017-10-28 12:00:00,20,924,2017-10-28,12,5
2017-10-28 13:00:00,20,494,2017-10-28,13,5
2017-10-28 14:00:00,20,378,2017-10-28,14,5
2017-10-28 15:00:00,20,389,2017-10-28,15,5
2017-10-28 16:00:00,20,419,2017-10-28,16,5
2017-10-28 17:00:00,20,726,2017-10-28,17,5
2017-10-28 18:00:00,20,708,2017-10-28,18,5
2017-10-28 19:00:00,20,497,2017-10-28,19,5
2017-10-28 20:00:00,20,449,2017-10-28,20,5
2017-10-28 21:00:00,20,356,2017-10-28,21,5
2017-10-28 22:00:00,20,444,2017-10-28,22,5
2017-10-28 23:00:00,20,228,2017-10-28,23,5
2017-10-29 00:00:00,20,32,2017-10-29,0,6
2017-10-29 01:00:00,20,20,2017-10-29,1,6
2017-10-29 02:00:00,20,23,2017-10-29,2,6
2017-10-29 03:00:00,20,20,2017-10-29,3,6
2017-10-29 04:00:00,20,28,2017-10-29,4,6
2017-10-29 05:00:00,20,38,2017-10-29,5,6
2017-10-29 06:00:00,20,33,2017-10-29,6,6
2017-10-29 07:00:00,20,139,2017-10-29,7,6
2017-10-29 08:00:00,20,309,2017-10-29,8,6
2017-10-29 09:00:00,20,515,2017-10-29,9,6
2017-10-29 10:00:00,20,473,2017-10-29,10,6
2017-10-29 11:00:00,20,607,2017-10-29,11,6
2017-10-29 12:00:00,20,785,2017-10-29,12,6
2017-10-29 13:00:00,20,608,2017-10-29,13,6
2017-10-29 14:00:00,20,453,2017-10-29,14,6
2017-10-29 15:00:00,20,556,2017-10-29,15,6
2017-10-29 16:00:00,20,544,2017-10-29,16,6
2017-10-29 17:00:00,20,704,2017-10-29,17,6
2017-10-29 18:00:00,20,629,2017-10-29,18,6
2017-10-29 19:00:00,20,701,2017-10-29,19,6
2017-10-29 20:00:00,20,49,2017-10-29,20,6
2017-10-30 08:00:00,20,1052,2017-10-30,8,0
2017-10-30 09:00:00,20,1842,2017-10-30,9,0
2017-10-30 10:00:00,20,1433,2017-10-30,10,0
2017-10-30 11:00:00,20,1940,2017-10-30,11,0
2017-10-30 12:00:00,20,1631,2017-10-30,12,0
2017-10-30 13:00:00,20,1473,2017-10-30,13,0
2017-10-30 14:00:00,20,1843,2017-10-30,14,0
2017-10-30 15:00:00,20,1947,2017-10-30,15,0
2017-10-30 16:00:00,20,1295,2017-10-30,16,0
2017-10-30 17:00:00,20,2118,2017-10-30,17,0
2017-10-30 18:00:00,20,1821,2017-10-30,18,0
2017-10-30 19:00:00,20,1060,2017-10-30,19,0
2017-10-30 20:00:00,20,817,2017-10-30,20,0
2017-10-30 21:00:00,20,746,2017-10-30,21,0
2017-10-30 22:00:00,20,872,2017-10-30,22,0
2017-10-30 23:00:00,20,339,2017-10-30,23,0
2017-10-31 00:00:00,20,34,2017-10-31,0,1
2017-10-31 01:00:00,20,26,2017-10-31,1,1
2017-10-31 02:00:00,20,19,2017-10-31,2,1
2017-10-31 03:00:00,20,17,2017-10-31,3,1
2017-10-31 04:00:00,20,14,2017-10-31,4,1
2017-10-31 05:00:00,20,17,2017-10-31,5,1
2017-10-31 06:00:00,20,64,2017-10-31,6,1
2017-10-31 07:00:00,20,287,2017-10-31,7,1
2017-10-31 08:00:00,20,1959,2017-10-31,8,1
2017-10-31 09:00:00,20,2066,2017-10-31,9,1
2017-10-31 10:00:00,20,1618,2017-10-31,10,1
2017-10-31 11:00:00,20,2183,2017-10-31,11,1
2017-10-31 12:00:00,20,1536,2017-10-31,12,1
2017-10-31 13:00:00,20,2129,2017-10-31,13,1
2017-10-31 14:00:00,20,2834,2017-10-31,14,1
2017-10-31 15:00:00,20,2516,2017-10-31,15,1
2017-10-31 16:00:00,20,1919,2017-10-31,16,1
2017-10-31 17:00:00,20,1991,2017-10-31,17,1
2017-10-31 18:00:00,20,1736,2017-10-31,18,1
2017-10-31 19:00:00,20,1276,2017-10-31,19,1
2017-10-31 20:00:00,20,1028,2017-10-31,20,1
2017-10-31 21:00:00,20,925,2017-10-31,21,1
2017-10-31 22:00:00,20,869,2017-10-31,22,1
2017-10-31 23:00:00,20,253,2017-10-31,23,1
2017-10-10 00:00:00,21,465,2017-10-10,0,1
2017-10-10 01:00:00,21,326,2017-10-10,1,1
2017-10-10 02:00:00,21,183,2017-10-10,2,1
2017-10-10 03:00:00,21,201,2017-10-10,3,1
2017-10-10 04:00:00,21,139,2017-10-10,4,1
2017-10-10 05:00:00,21,215,2017-10-10,5,1
2017-10-10 06:00:00,21,130,2017-10-10,6,1
2017-10-10 07:00:00,21,317,2017-10-10,7,1
2017-10-10 08:00:00,21,613,2017-10-10,8,1
2017-10-10 09:00:00,21,547,2017-10-10,9,1
2017-10-10 10:00:00,21,390,2017-10-10,10,1
2017-10-10 11:00:00,21,854,2017-10-10,11,1
2017-10-10 12:00:00,21,1341,2017-10-10,12,1
2017-10-10 13:00:00,21,867,2017-10-10,13,1
2017-10-10 14:00:00,21,643,2017-10-10,14,1
2017-10-10 15:00:00,21,739,2017-10-10,15,1
2017-10-10 16:00:00,21,458,2017-10-10,16,1
2017-10-10 17:00:00,21,858,2017-10-10,17,1
2017-10-10 18:00:00,21,1191,2017-10-10,18,1
2017-10-10 19:00:00,21,664,2017-10-10,19,1
2017-10-10 20:00:00,21,666,2017-10-10,20,1
2017-10-10 21:00:00,21,648,2017-10-10,21,1
2017-10-10 22:00:00,21,390,2017-10-10,22,1
2017-10-10 23:00:00,21,155,2017-10-10,23,1
2017-10-11 00:00:00,21,764,2017-10-11,0,2
2017-10-11 01:00:00,21,536,2017-10-11,1,2
2017-10-11 02:00:00,21,474,2017-10-11,2,2
2017-10-11 03:00:00,21,343,2017-10-11,3,2
2017-10-11 04:00:00,21,311,2017-10-11,4,2
2017-10-11 05:00:00,21,266,2017-10-11,5,2
2017-10-11 06:00:00,21,302,2017-10-11,6,2
2017-10-11 07:00:00,21,488,2017-10-11,7,2
2017-10-11 08:00:00,21,767,2017-10-11,8,2
2017-10-11 09:00:00,21,707,2017-10-11,9,2
2017-10-11 10:00:00,21,494,2017-10-11,10,2
2017-10-11 11:00:00,21,969,2017-10-11,11,2
2017-10-11 12:00:00,21,1484,2017-10-11,12,2
2017-10-11 13:00:00,21,863,2017-10-11,13,2
2017-10-11 14:00:00,21,903,2017-10-11,14,2
2017-10-11 15:00:00,21,549,2017-10-11,15,2
2017-10-11 16:00:00,21,663,2017-10-11,16,2
2017-10-11 17:00:00,21,1229,2017-10-11,17,2
2017-10-11 18:00:00,21,1251,2017-10-11,18,2
2017-10-11 19:00:00,21,665,2017-10-11,19,2
2017-10-11 20:00:00,21,715,2017-10-11,20,2
2017-10-11 21:00:00,21,661,2017-10-11,21,2
2017-10-11 22:00:00,21,727,2017-10-11,22,2
2017-10-11 23:00:00,21,490,2017-10-11,23,2
2017-10-12 00:00:00,21,820,2017-10-12,0,3
2017-10-12 01:00:00,21,697,2017-10-12,1,3
2017-10-12 02:00:00,21,674,2017-10-12,2,3
2017-10-12 03:00:00,21,627,2017-10-12,3,3
2017-10-12 04:00:00,21,664,2017-10-12,4,3
2017-10-12 05:00:00,21,640,2017-10-12,5,3
2017-10-12 06:00:00,21,444,2017-10-12,6,3
2017-10-12 07:00:00,21,426,2017-10-12,7,3
2017-10-12 08:00:00,21,807,2017-10-12,8,3
2017-10-12 09:00:00,21,755,2017-10-12,9,3
2017-10-12 10:00:00,21,531,2017-10-12,10,3
2017-10-12 11:00:00,21,1074,2017-10-12,11,3
2017-10-12 12:00:00,21,1522,2017-10-12,12,3
2017-10-12 13:00:00,21,942,2017-10-12,13,3
2017-10-12 14:00:00,21,730,2017-10-12,14,3
2017-10-12 15:00:00,21,760,2017-10-12,15,3
2017-10-12 16:00:00,21,596,2017-10-12,16,3
2017-10-12 17:00:00,21,1126,2017-10-12,17,3
2017-10-12 18:00:00,21,1274,2017-10-12,18,3
2017-10-12 19:00:00,21,636,2017-10-12,19,3
2017-10-12 20:00:00,21,759,2017-10-12,20,3
2017-10-12 21:00:00,21,808,2017-10-12,21,3
2017-10-12 22:00:00,21,849,2017-10-12,22,3
2017-10-12 23:00:00,21,503,2017-10-12,23,3
2017-10-13 00:00:00,21,161,2017-10-13,0,4
2017-10-13 01:00:00,21,394,2017-10-13,1,4
2017-10-13 02:00:00,21,186,2017-10-13,2,4
2017-10-13 03:00:00,21,273,2017-10-13,3,4
2017-10-13 04:00:00,21,234,2017-10-13,4,4
2017-10-13 05:00:00,21,280,2017-10-13,5,4
2017-10-13 06:00:00,21,252,2017-10-13,6,4
2017-10-13 07:00:00,21,316,2017-10-13,7,4
2017-10-13 08:00:00,21,778,2017-10-13,8,4
2017-10-13 09:00:00,21,799,2017-10-13,9,4
2017-10-13 10:00:00,21,592,2017-10-13,10,4
2017-10-13 11:00:00,21,948,2017-10-13,11,4
2017-10-13 12:00:00,21,1234,2017-10-13,12,4
2017-10-13 13:00:00,21,1025,2017-10-13,13,4
2017-10-13 14:00:00,21,747,2017-10-13,14,4
2017-10-13 15:00:00,21,680,2017-10-13,15,4
2017-10-13 16:00:00,21,660,2017-10-13,16,4
2017-10-13 17:00:00,21,1019,2017-10-13,17,4
2017-10-13 18:00:00,21,1122,2017-10-13,18,4
2017-10-13 19:00:00,21,788,2017-10-13,19,4
2017-10-13 20:00:00,21,701,2017-10-13,20,4
2017-10-13 21:00:00,21,602,2017-10-13,21,4
2017-10-13 22:00:00,21,626,2017-10-13,22,4
2017-10-13 23:00:00,21,531,2017-10-13,23,4
2017-10-14 00:00:00,21,157,2017-10-14,0,5
2017-10-14 01:00:00,21,710,2017-10-14,1,5
2017-10-14 02:00:00,21,793,2017-10-14,2,5
2017-10-14 03:00:00,21,629,2017-10-14,3,5
2017-10-14 04:00:00,21,472,2017-10-14,4,5
2017-10-14 05:00:00,21,751,2017-10-14,5,5
2017-10-14 06:00:00,21,395,2017-10-14,6,5
2017-10-14 07:00:00,21,176,2017-10-14,7,5
2017-10-14 08:00:00,21,394,2017-10-14,8,5
2017-10-14 09:00:00,21,513,2017-10-14,9,5
2017-10-14 10:00:00,21,510,2017-10-14,10,5
2017-10-14 11:00:00,21,872,2017-10-14,11,5
2017-10-14 12:00:00,21,1211,2017-10-14,12,5
2017-10-14 13:00:00,21,815,2017-10-14,13,5
2017-10-14 14:00:00,21,645,2017-10-14,14,5
2017-10-14 15:00:00,21,603,2017-10-14,15,5
2017-10-14 16:00:00,21,543,2017-10-14,16,5
2017-10-14 17:00:00,21,858,2017-10-14,17,5
2017-10-14 18:00:00,21,1033,2017-10-14,18,5
2017-10-14 19:00:00,21,544,2017-10-14,19,5
2017-10-14 20:00:00,21,464,2017-10-14,20,5
2017-10-14 21:00:00,21,553,2017-10-14,21,5
2017-10-14 22:00:00,21,551,2017-10-14,22,5
2017-10-14 23:00:00,21,359,2017-10-14,23,5
2017-10-15 00:00:00,21,158,2017-10-15,0,6
2017-10-15 01:00:00,21,666,2017-10-15,1,6
2017-10-15 02:00:00,21,306,2017-10-15,2,6
2017-10-15 03:00:00,21,360,2017-10-15,3,6
2017-10-15 04:00:00,21,655,2017-10-15,4,6
2017-10-15 05:00:00,21,609,2017-10-15,5,6
2017-10-15 06:00:00,21,448,2017-10-15,6,6
2017-10-15 07:00:00,21,223,2017-10-15,7,6
2017-10-15 08:00:00,21,373,2017-10-15,8,6
2017-10-15 09:00:00,21,530,2017-10-15,9,6
2017-10-15 10:00:00,21,511,2017-10-15,10,6
2017-10-15 11:00:00,21,1051,2017-10-15,11,6
2017-10-15 12:00:00,21,1256,2017-10-15,12,6
2017-10-15 13:00:00,21,772,2017-10-15,13,6
2017-10-15 14:00:00,21,571,2017-10-15,14,6
2017-10-15 15:00:00,21,572,2017-10-15,15,6
2017-10-15 16:00:00,21,583,2017-10-15,16,6
2017-10-15 17:00:00,21,969,2017-10-15,17,6
2017-10-15 18:00:00,21,1234,2017-10-15,18,6
2017-10-15 19:00:00,21,923,2017-10-15,19,6
2017-10-15 20:00:00,21,800,2017-10-15,20,6
2017-10-15 21:00:00,21,656,2017-10-15,21,6
2017-10-15 22:00:00,21,671,2017-10-15,22,6
2017-10-15 23:00:00,21,478,2017-10-15,23,6
2017-10-16 00:00:00,21,899,2017-10-16,0,0
2017-10-16 01:00:00,21,603,2017-10-16,1,0
2017-10-16 02:00:00,21,484,2017-10-16,2,0
2017-10-16 03:00:00,21,402,2017-10-16,3,0
2017-10-16 04:00:00,21,468,2017-10-16,4,0
2017-10-16 05:00:00,21,499,2017-10-16,5,0
2017-10-16 06:00:00,21,335,2017-10-16,6,0
2017-10-16 07:00:00,21,292,2017-10-16,7,0
2017-10-16 08:00:00,21,748,2017-10-16,8,0
2017-10-16 09:00:00,21,635,2017-10-16,9,0
2017-10-16 10:00:00,21,503,2017-10-16,10,0
2017-10-16 11:00:00,21,926,2017-10-16,11,0
2017-10-16 12:00:00,21,1611,2017-10-16,12,0
2017-10-16 13:00:00,21,920,2017-10-16,13,0
2017-10-16 14:00:00,21,709,2017-10-16,14,0
2017-10-16 15:00:00,21,696,2017-10-16,15,0
2017-10-16 16:00:00,21,451,2017-10-16,16,0
2017-10-16 17:00:00,21,1143,2017-10-16,17,0
2017-10-16 18:00:00,21,1236,2017-10-16,18,0
2017-10-16 19:00:00,21,885,2017-10-16,19,0
2017-10-16 20:00:00,21,728,2017-10-16,20,0
2017-10-16 21:00:00,21,678,2017-10-16,21,0
2017-10-16 22:00:00,21,779,2017-10-16,22,0
2017-10-16 23:00:00,21,529,2017-10-16,23,0
2017-10-17 00:00:00,21,857,2017-10-17,0,1
2017-10-17 01:00:00,21,764,2017-10-17,1,1
2017-10-17 02:00:00,21,862,2017-10-17,2,1
2017-10-17 03:00:00,21,816,2017-10-17,3,1
2017-10-17 04:00:00,21,740,2017-10-17,4,1
2017-10-17 05:00:00,21,856,2017-10-17,5,1
2017-10-17 06:00:00,21,493,2017-10-17,6,1
2017-10-17 07:00:00,21,341,2017-10-17,7,1
2017-10-17 08:00:00,21,699,2017-10-17,8,1
2017-10-17 09:00:00,21,687,2017-10-17,9,1
2017-10-17 10:00:00,21,465,2017-10-17,10,1
2017-10-17 11:00:00,21,856,2017-10-17,11,1
2017-10-17 12:00:00,21,1170,2017-10-17,12,1
2017-10-17 13:00:00,21,913,2017-10-17,13,1
2017-10-17 14:00:00,21,663,2017-10-17,14,1
2017-10-17 15:00:00,21,656,2017-10-17,15,1
2017-10-17 16:00:00,21,514,2017-10-17,16,1
2017-10-17 17:00:00,21,1115,2017-10-17,17,1
2017-10-17 18:00:00,21,1327,2017-10-17,18,1
2017-10-17 19:00:00,21,573,2017-10-17,19,1
2017-10-17 20:00:00,21,760,2017-10-17,20,1
2017-10-17 21:00:00,21,690,2017-10-17,21,1
2017-10-17 22:00:00,21,838,2017-10-17,22,1
2017-10-17 23:00:00,21,446,2017-10-17,23,1
2017-10-18 00:00:00,21,1194,2017-10-18,0,2
2017-10-18 01:00:00,21,796,2017-10-18,1,2
2017-10-18 02:00:00,21,803,2017-10-18,2,2
2017-10-18 03:00:00,21,828,2017-10-18,3,2
2017-10-18 04:00:00,21,828,2017-10-18,4,2
2017-10-18 05:00:00,21,838,2017-10-18,5,2
2017-10-18 06:00:00,21,496,2017-10-18,6,2
2017-10-18 07:00:00,21,390,2017-10-18,7,2
2017-10-18 08:00:00,21,670,2017-10-18,8,2
2017-10-18 09:00:00,21,521,2017-10-18,9,2
2017-10-18 10:00:00,21,391,2017-10-18,10,2
2017-10-18 11:00:00,21,774,2017-10-18,11,2
2017-10-18 12:00:00,21,1127,2017-10-18,12,2
2017-10-18 13:00:00,21,791,2017-10-18,13,2
2017-10-18 14:00:00,21,756,2017-10-18,14,2
2017-10-18 15:00:00,21,401,2017-10-18,15,2
2017-10-18 16:00:00,21,509,2017-10-18,16,2
2017-10-18 17:00:00,21,871,2017-10-18,17,2
2017-10-18 18:00:00,21,1073,2017-10-18,18,2
2017-10-18 19:00:00,21,737,2017-10-18,19,2
2017-10-18 20:00:00,21,611,2017-10-18,20,2
2017-10-18 21:00:00,21,534,2017-10-18,21,2
2017-10-18 22:00:00,21,794,2017-10-18,22,2
2017-10-18 23:00:00,21,526,2017-10-18,23,2
2017-10-19 00:00:00,21,625,2017-10-19,0,3
2017-10-19 01:00:00,21,642,2017-10-19,1,3
2017-10-19 02:00:00,21,552,2017-10-19,2,3
2017-10-19 03:00:00,21,522,2017-10-19,3,3
2017-10-19 04:00:00,21,658,2017-10-19,4,3
2017-10-19 05:00:00,21,740,2017-10-19,5,3
2017-10-19 06:00:00,21,342,2017-10-19,6,3
2017-10-19 07:00:00,21,369,2017-10-19,7,3
2017-10-19 08:00:00,21,739,2017-10-19,8,3
2017-10-19 09:00:00,21,603,2017-10-19,9,3
2017-10-19 10:00:00,21,363,2017-10-19,10,3
2017-10-19 11:00:00,21,848,2017-10-19,11,3
2017-10-19 12:00:00,21,1252,2017-10-19,12,3
2017-10-19 13:00:00,21,745,2017-10-19,13,3
2017-10-19 14:00:00,21,606,2017-10-19,14,3
2017-10-19 15:00:00,21,552,2017-10-19,15,3
2017-10-19 16:00:00,21,476,2017-10-19,16,3
2017-10-19 17:00:00,21,852,2017-10-19,17,3
2017-10-19 18:00:00,21,1150,2017-10-19,18,3
2017-10-19 19:00:00,21,734,2017-10-19,19,3
2017-10-19 20:00:00,21,553,2017-10-19,20,3
2017-10-19 21:00:00,21,644,2017-10-19,21,3
2017-10-19 22:00:00,21,115,2017-10-19,22,3
2017-10-20 08:00:00,21,394,2017-10-20,8,4
2017-10-20 09:00:00,21,698,2017-10-20,9,4
2017-10-20 10:00:00,21,489,2017-10-20,10,4
2017-10-20 11:00:00,21,834,2017-10-20,11,4
2017-10-20 12:00:00,21,1217,2017-10-20,12,4
2017-10-20 13:00:00,21,806,2017-10-20,13,4
2017-10-20 14:00:00,21,547,2017-10-20,14,4
2017-10-20 15:00:00,21,736,2017-10-20,15,4
2017-10-20 16:00:00,21,528,2017-10-20,16,4
2017-10-20 17:00:00,21,997,2017-10-20,17,4
2017-10-20 18:00:00,21,1042,2017-10-20,18,4
2017-10-20 19:00:00,21,623,2017-10-20,19,4
2017-10-20 20:00:00,21,635,2017-10-20,20,4
2017-10-20 21:00:00,21,600,2017-10-20,21,4
2017-10-20 22:00:00,21,720,2017-10-20,22,4
2017-10-20 23:00:00,21,523,2017-10-20,23,4
2017-10-21 00:00:00,21,136,2017-10-21,0,5
2017-10-21 01:00:00,21,558,2017-10-21,1,5
2017-10-21 02:00:00,21,460,2017-10-21,2,5
2017-10-21 03:00:00,21,510,2017-10-21,3,5
2017-10-21 04:00:00,21,516,2017-10-21,4,5
2017-10-21 05:00:00,21,494,2017-10-21,5,5
2017-10-21 06:00:00,21,282,2017-10-21,6,5
2017-10-21 07:00:00,21,194,2017-10-21,7,5
2017-10-21 08:00:00,21,464,2017-10-21,8,5
2017-10-21 09:00:00,21,600,2017-10-21,9,5
2017-10-21 10:00:00,21,544,2017-10-21,10,5
2017-10-21 11:00:00,21,1093,2017-10-21,11,5
2017-10-21 12:00:00,21,1263,2017-10-21,12,5
2017-10-21 13:00:00,21,941,2017-10-21,13,5
2017-10-21 14:00:00,21,690,2017-10-21,14,5
2017-10-21 15:00:00,21,531,2017-10-21,15,5
2017-10-21 16:00:00,21,498,2017-10-21,16,5
2017-10-21 17:00:00,21,933,2017-10-21,17,5
2017-10-21 18:00:00,21,972,2017-10-21,18,5
2017-10-21 19:00:00,21,599,2017-10-21,19,5
2017-10-21 20:00:00,21,638,2017-10-21,20,5
2017-10-21 21:00:00,21,646,2017-10-21,21,5
2017-10-21 22:00:00,21,646,2017-10-21,22,5
2017-10-21 23:00:00,21,473,2017-10-21,23,5
2017-10-22 00:00:00,21,149,2017-10-22,0,6
2017-10-22 01:00:00,21,419,2017-10-22,1,6
2017-10-22 02:00:00,21,194,2017-10-22,2,6
2017-10-22 03:00:00,21,200,2017-10-22,3,6
2017-10-22 04:00:00,21,324,2017-10-22,4,6
2017-10-22 05:00:00,21,255,2017-10-22,5,6
2017-10-22 06:00:00,21,194,2017-10-22,6,6
2017-10-22 07:00:00,21,160,2017-10-22,7,6
2017-10-22 08:00:00,21,339,2017-10-22,8,6
2017-10-22 09:00:00,21,545,2017-10-22,9,6
2017-10-22 10:00:00,21,479,2017-10-22,10,6
2017-10-22 11:00:00,21,968,2017-10-22,11,6
2017-10-22 12:00:00,21,1251,2017-10-22,12,6
2017-10-22 13:00:00,21,897,2017-10-22,13,6
2017-10-22 14:00:00,21,663,2017-10-22,14,6
2017-10-22 15:00:00,21,580,2017-10-22,15,6
2017-10-22 16:00:00,21,510,2017-10-22,16,6
2017-10-22 17:00:00,21,935,2017-10-22,17,6
2017-10-22 18:00:00,21,966,2017-10-22,18,6
2017-10-22 19:00:00,21,676,2017-10-22,19,6
2017-10-22 20:00:00,21,514,2017-10-22,20,6
2017-10-22 21:00:00,21,568,2017-10-22,21,6
2017-10-22 22:00:00,21,804,2017-10-22,22,6
