loc_id,time_stamp,data_mean_week_hour
26,2017-12-14 17,857.0
27,2017-12-14 17,883.6666666666665
28,2017-12-14 17,1027.0
29,2017-12-14 17,4033.666666666666
30,2017-12-14 17,857.3333333333335
31,2017-12-14 17,2043.0
32,2017-12-14 17,838.0
33,2017-12-14 17,869.3333333333335
1,2017-12-14 18,860.0
2,2017-12-14 18,888.6666666666665
3,2017-12-14 18,2279.0
4,2017-12-14 18,1000.0
5,2017-12-14 18,802.3333333333335
6,2017-12-14 18,1327.6666666666667
7,2017-12-14 18,472.33333333333326
8,2017-12-14 18,5256.333333333333
9,2017-12-14 18,391.66666666666674
10,2017-12-14 18,2333.333333333333
11,2017-12-14 18,1011.6666666666665
12,2017-12-14 18,5394.333333333333
13,2017-12-14 18,550.6666666666666
14,2017-12-14 18,511.0
15,2017-12-14 18,854.0
16,2017-12-14 18,640.6666666666666
17,2017-12-14 18,1394.0
18,2017-12-14 18,531.6666666666666
19,2017-12-14 18,877.6666666666665
20,2017-12-14 18,1503.666666666667
21,2017-12-14 18,1134.6666666666667
22,2017-12-14 18,441.66666666666674
23,2017-12-14 18,612.6666666666666
24,2017-12-14 18,1232.0
25,2017-12-14 18,1339.0
26,2017-12-14 18,777.3333333333335
27,2017-12-14 18,733.0
28,2017-12-14 18,1181.0
29,2017-12-14 18,2822.666666666666
30,2017-12-14 18,913.6666666666665
31,2017-12-14 18,2151.0
32,2017-12-14 18,857.0
33,2017-12-14 18,706.0
1,2017-12-14 19,616.0
2,2017-12-14 19,569.0
3,2017-12-14 19,1561.0
4,2017-12-14 19,576.0
5,2017-12-14 19,551.0
6,2017-12-14 19,783.3333333333335
7,2017-12-14 19,312.6666666666667
8,2017-12-14 19,3092.666666666666
9,2017-12-14 19,248.66666666666663
10,2017-12-14 19,1335.3333333333333
11,2017-12-14 19,578.3333333333334
12,2017-12-14 19,3308.666666666666
13,2017-12-14 19,332.0
14,2017-12-14 19,324.3333333333333
15,2017-12-14 19,655.3333333333334
16,2017-12-14 19,405.66666666666674
17,2017-12-14 19,856.3333333333335
18,2017-12-14 19,444.66666666666674
19,2017-12-14 19,510.33333333333326
20,2017-12-14 19,905.0
21,2017-12-14 19,650.3333333333334
22,2017-12-14 19,374.33333333333326
23,2017-12-14 19,411.66666666666674
24,2017-12-14 19,684.6666666666666
25,2017-12-14 19,764.0
26,2017-12-14 19,517.6666666666666
27,2017-12-14 19,525.6666666666666
28,2017-12-14 19,706.6666666666665
29,2017-12-14 19,1447.666666666667
30,2017-12-14 19,648.3333333333334
31,2017-12-14 19,1488.666666666667
32,2017-12-14 19,606.3333333333334
33,2017-12-14 19,501.0
1,2017-12-14 20,601.0
2,2017-12-14 20,438.66666666666674
3,2017-12-14 20,1325.6666666666667
4,2017-12-14 20,526.6666666666666
5,2017-12-14 20,531.6666666666666
6,2017-12-14 20,698.6666666666665
7,2017-12-14 20,282.6666666666667
8,2017-12-14 20,2441.0
9,2017-12-14 20,235.33333333333331
10,2017-12-14 20,1121.3333333333333
11,2017-12-14 20,630.6666666666666
12,2017-12-14 20,2317.6666666666665
13,2017-12-14 20,343.66666666666674
14,2017-12-14 20,403.0
15,2017-12-14 20,658.0
16,2017-12-14 20,492.66666666666674
17,2017-12-14 20,790.3333333333335
18,2017-12-14 20,497.0
19,2017-12-14 20,387.33333333333326
20,2017-12-14 20,829.3333333333335
21,2017-12-14 20,648.0
22,2017-12-14 20,294.3333333333333
23,2017-12-14 20,425.33333333333326
24,2017-12-14 20,695.3333333333335
25,2017-12-14 20,740.0
26,2017-12-14 20,444.33333333333326
27,2017-12-14 20,546.6666666666666
28,2017-12-14 20,716.3333333333335
29,2017-12-14 20,1194.3333333333333
30,2017-12-14 20,579.6666666666666
31,2017-12-14 20,1248.0
32,2017-12-14 20,493.0
33,2017-12-14 20,514.0
1,2017-12-14 21,557.3333333333334
2,2017-12-14 21,486.66666666666674
3,2017-12-14 21,1309.0
4,2017-12-14 21,578.6666666666666
5,2017-12-14 21,499.33333333333326
6,2017-12-14 21,655.0
7,2017-12-14 21,261.0
8,2017-12-14 21,2018.333333333333
9,2017-12-14 21,214.0
10,2017-12-14 21,817.6666666666665
11,2017-12-14 21,619.3333333333334
12,2017-12-14 21,1823.0
13,2017-12-14 21,454.33333333333326
14,2017-12-14 21,462.66666666666674
15,2017-12-14 21,479.66666666666674
16,2017-12-14 21,379.0
17,2017-12-14 21,840.0
18,2017-12-14 21,418.66666666666674
19,2017-12-14 21,463.33333333333326
20,2017-12-14 21,735.0
21,2017-12-14 21,682.0
22,2017-12-14 21,173.66666666666663
23,2017-12-14 21,449.33333333333326
24,2017-12-14 21,611.0
25,2017-12-14 21,779.6666666666665
26,2017-12-14 21,504.33333333333326
27,2017-12-14 21,365.33333333333326
28,2017-12-14 21,724.0
29,2017-12-14 21,967.0
30,2017-12-14 21,582.0
31,2017-12-14 21,1235.3333333333333
32,2017-12-14 21,503.0
33,2017-12-14 21,343.0
1,2017-12-14 22,411.33333333333326
2,2017-12-14 22,438.33333333333326
3,2017-12-14 22,976.6666666666665
4,2017-12-14 22,467.66666666666674
5,2017-12-14 22,390.0
6,2017-12-14 22,650.6666666666666
7,2017-12-14 22,172.66666666666663
8,2017-12-14 22,1461.0
9,2017-12-14 22,164.0
10,2017-12-14 22,245.0
11,2017-12-14 22,437.0
12,2017-12-14 22,1340.0
13,2017-12-14 22,296.6666666666667
14,2017-12-14 22,296.3333333333333
15,2017-12-14 22,354.33333333333326
16,2017-12-14 22,170.0
17,2017-12-14 22,681.3333333333334
18,2017-12-14 22,327.6666666666667
19,2017-12-14 22,465.33333333333326
20,2017-12-14 22,544.0
21,2017-12-14 22,596.0
22,2017-12-14 22,97.33333333333331
23,2017-12-14 22,339.6666666666667
24,2017-12-14 22,341.6666666666667
25,2017-12-14 22,692.3333333333335
26,2017-12-14 22,323.0
27,2017-12-14 22,186.0
28,2017-12-14 22,548.6666666666666
29,2017-12-14 22,338.3333333333333
30,2017-12-14 22,487.66666666666674
31,2017-12-14 22,1043.6666666666667
32,2017-12-14 22,311.6666666666667
33,2017-12-14 22,193.33333333333331
1,2017-12-14 23,415.5
2,2017-12-14 23,659.0
3,2017-12-14 23,588.5
4,2017-12-14 23,464.0
5,2017-12-14 23,354.0
6,2017-12-14 23,684.0
7,2017-12-14 23,270.0
8,2017-12-14 23,721.0
9,2017-12-14 23,465.5
10,2017-12-14 23,148.5
11,2017-12-14 23,593.5
12,2017-12-14 23,668.0
13,2017-12-14 23,203.0
14,2017-12-14 23,96.0
15,2017-12-14 23,117.5
16,2017-12-14 23,57.5
17,2017-12-14 23,651.0
18,2017-12-14 23,685.5
19,2017-12-14 23,531.5
20,2017-12-14 23,270.5
21,2017-12-14 23,512.5
22,2017-12-14 23,12.0
23,2017-12-14 23,786.0
24,2017-12-14 23,115.5
25,2017-12-14 23,328.5
26,2017-12-14 23,223.5
27,2017-12-14 23,42.0
28,2017-12-14 23,525.5
29,2017-12-14 23,208.5
30,2017-12-14 23,564.0
31,2017-12-14 23,564.5
32,2017-12-14 23,193.0
33,2017-12-14 23,54.0
1,2017-12-15 00,389.0
2,2017-12-15 00,637.5
3,2017-12-15 00,129.0
4,2017-12-15 00,232.5
5,2017-12-15 00,196.0
6,2017-12-15 00,354.5
7,2017-12-15 00,172.0
8,2017-12-15 00,70.0
9,2017-12-15 00,406.0
10,2017-12-15 00,31.5
11,2017-12-15 00,365.0
12,2017-12-15 00,111.5
13,2017-12-15 00,76.0
14,2017-12-15 00,60.0
15,2017-12-15 00,24.5
16,2017-12-15 00,14.5
17,2017-12-15 00,226.5
18,2017-12-15 00,555.5
19,2017-12-15 00,377.5
20,2017-12-15 00,36.0
21,2017-12-15 00,489.0
22,2017-12-15 00,3.5
23,2017-12-15 00,570.0
24,2017-12-15 00,7.5
25,2017-12-15 00,421.5
26,2017-12-15 00,60.0
27,2017-12-15 00,16.0
28,2017-12-15 00,137.5
29,2017-12-15 00,47.0
30,2017-12-15 00,340.5
31,2017-12-15 00,187.5
32,2017-12-15 00,23.5
33,2017-12-15 00,20.0
1,2017-12-15 01,410.5
2,2017-12-15 01,807.0
3,2017-12-15 01,60.5
4,2017-12-15 01,200.0
5,2017-12-15 01,121.0
6,2017-12-15 01,169.0
7,2017-12-15 01,113.0
8,2017-12-15 01,18.5
9,2017-12-15 01,258.0
10,2017-12-15 01,11.0
11,2017-12-15 01,231.0
12,2017-12-15 01,44.5
13,2017-12-15 01,34.0
14,2017-12-15 01,76.0
15,2017-12-15 01,10.5
16,2017-12-15 01,8.0
17,2017-12-15 01,127.0
18,2017-12-15 01,337.0
19,2017-12-15 01,191.0
20,2017-12-15 01,17.5
21,2017-12-15 01,566.5
22,2017-12-15 01,2.5
23,2017-12-15 01,485.5
24,2017-12-15 01,1.0
25,2017-12-15 01,577.5
26,2017-12-15 01,34.5
27,2017-12-15 01,17.0
28,2017-12-15 01,66.5
29,2017-12-15 01,12.0
30,2017-12-15 01,238.0
31,2017-12-15 01,139.0
32,2017-12-15 01,13.5
33,2017-12-15 01,18.5
1,2017-12-15 02,242.5
2,2017-12-15 02,812.5
3,2017-12-15 02,56.0
4,2017-12-15 02,156.5
5,2017-12-15 02,87.5
6,2017-12-15 02,178.5
7,2017-12-15 02,50.0
8,2017-12-15 02,9.5
9,2017-12-15 02,179.5
10,2017-12-15 02,5.5
11,2017-12-15 02,190.5
12,2017-12-15 02,10.0
13,2017-12-15 02,17.5
14,2017-12-15 02,46.5
15,2017-12-15 02,10.5
16,2017-12-15 02,8.5
17,2017-12-15 02,73.0
18,2017-12-15 02,205.0
19,2017-12-15 02,110.0
20,2017-12-15 02,26.5
21,2017-12-15 02,293.0
22,2017-12-15 02,2.0
23,2017-12-15 02,469.0
24,2017-12-15 02,1.0
25,2017-12-15 02,521.5
26,2017-12-15 02,9.5
27,2017-12-15 02,18.5
28,2017-12-15 02,66.0
29,2017-12-15 02,4.5
30,2017-12-15 02,158.5
31,2017-12-15 02,93.0
32,2017-12-15 02,9.5
33,2017-12-15 02,15.5
1,2017-12-15 03,255.5
2,2017-12-15 03,865.5
3,2017-12-15 03,48.0
4,2017-12-15 03,88.0
5,2017-12-15 03,116.0
6,2017-12-15 03,143.5
7,2017-12-15 03,80.0
8,2017-12-15 03,14.5
9,2017-12-15 03,180.5
10,2017-12-15 03,3.0
11,2017-12-15 03,153.0
12,2017-12-15 03,23.0
13,2017-12-15 03,15.5
14,2017-12-15 03,37.0
15,2017-12-15 03,10.0
16,2017-12-15 03,7.5
17,2017-12-15 03,75.5
18,2017-12-15 03,266.0
19,2017-12-15 03,97.0
20,2017-12-15 03,14.5
21,2017-12-15 03,428.0
22,2017-12-15 03,2.0
23,2017-12-15 03,407.5
24,2017-12-15 03,
25,2017-12-15 03,476.5
26,2017-12-15 03,14.5
27,2017-12-15 03,16.0
28,2017-12-15 03,46.5
29,2017-12-15 03,2.5
30,2017-12-15 03,218.0
31,2017-12-15 03,72.0
32,2017-12-15 03,8.5
33,2017-12-15 03,16.0
1,2017-12-15 04,268.0
2,2017-12-15 04,975.0
3,2017-12-15 04,52.5
4,2017-12-15 04,123.0
5,2017-12-15 04,194.0
6,2017-12-15 04,152.5
7,2017-12-15 04,60.5
8,2017-12-15 04,25.0
9,2017-12-15 04,188.5
10,2017-12-15 04,13.5
11,2017-12-15 04,168.5
12,2017-12-15 04,28.5
13,2017-12-15 04,18.0
14,2017-12-15 04,39.0
15,2017-12-15 04,10.5
16,2017-12-15 04,11.0
17,2017-12-15 04,101.5
18,2017-12-15 04,146.5
19,2017-12-15 04,116.0
20,2017-12-15 04,17.5
21,2017-12-15 04,417.0
22,2017-12-15 04,1.5
23,2017-12-15 04,384.5
24,2017-12-15 04,4.0
25,2017-12-15 04,508.0
26,2017-12-15 04,27.5
27,2017-12-15 04,17.0
28,2017-12-15 04,51.5
29,2017-12-15 04,18.0
30,2017-12-15 04,141.5
31,2017-12-15 04,86.5
32,2017-12-15 04,7.0
33,2017-12-15 04,13.5
1,2017-12-15 05,263.5
2,2017-12-15 05,944.0
3,2017-12-15 05,79.0
4,2017-12-15 05,105.5
5,2017-12-15 05,102.5
6,2017-12-15 05,144.0
7,2017-12-15 05,70.0
8,2017-12-15 05,62.0
9,2017-12-15 05,180.5
10,2017-12-15 05,25.5
11,2017-12-15 05,175.0
12,2017-12-15 05,66.0
13,2017-12-15 05,43.0
14,2017-12-15 05,22.5
15,2017-12-15 05,19.0
16,2017-12-15 05,11.0
17,2017-12-15 05,81.5
18,2017-12-15 05,189.0
19,2017-12-15 05,140.0
20,2017-12-15 05,17.5
21,2017-12-15 05,370.5
22,2017-12-15 05,1.5
23,2017-12-15 05,477.0
24,2017-12-15 05,6.5
25,2017-12-15 05,447.5
26,2017-12-15 05,35.5
27,2017-12-15 05,16.0
28,2017-12-15 05,60.0
29,2017-12-15 05,43.5
30,2017-12-15 05,303.0
31,2017-12-15 05,96.0
32,2017-12-15 05,16.5
33,2017-12-15 05,17.5
1,2017-12-15 06,263.5
2,2017-12-15 06,670.5
3,2017-12-15 06,88.5
4,2017-12-15 06,176.5
5,2017-12-15 06,176.0
6,2017-12-15 06,201.0
7,2017-12-15 06,72.5
8,2017-12-15 06,315.5
9,2017-12-15 06,99.0
10,2017-12-15 06,106.0
11,2017-12-15 06,222.0
12,2017-12-15 06,372.5
13,2017-12-15 06,56.0
14,2017-12-15 06,51.0
15,2017-12-15 06,67.5
16,2017-12-15 06,66.0
17,2017-12-15 06,156.5
18,2017-12-15 06,270.0
19,2017-12-15 06,168.0
20,2017-12-15 06,39.0
21,2017-12-15 06,258.5
22,2017-12-15 06,13.5
23,2017-12-15 06,516.5
24,2017-12-15 06,135.5
25,2017-12-15 06,394.0
26,2017-12-15 06,77.5
27,2017-12-15 06,79.0
28,2017-12-15 06,134.0
29,2017-12-15 06,159.5
30,2017-12-15 06,307.5
31,2017-12-15 06,153.5
32,2017-12-15 06,48.0
33,2017-12-15 06,81.5
1,2017-12-15 07,545.0
2,2017-12-15 07,740.0
3,2017-12-15 07,830.0
4,2017-12-15 07,314.0
5,2017-12-15 07,479.5
6,2017-12-15 07,652.0
7,2017-12-15 07,311.5
8,2017-12-15 07,2483.5
9,2017-12-15 07,265.0
10,2017-12-15 07,1051.0
11,2017-12-15 07,692.0
12,2017-12-15 07,2727.5
13,2017-12-15 07,212.0
14,2017-12-15 07,264.5
15,2017-12-15 07,410.5
16,2017-12-15 07,397.5
17,2017-12-15 07,570.0
18,2017-12-15 07,420.5
19,2017-12-15 07,800.5
20,2017-12-15 07,237.0
21,2017-12-15 07,291.5
22,2017-12-15 07,316.5
23,2017-12-15 07,512.5
24,2017-12-15 07,553.0
25,2017-12-15 07,534.0
26,2017-12-15 07,280.5
27,2017-12-15 07,380.0
28,2017-12-15 07,465.5
29,2017-12-15 07,1507.5
30,2017-12-15 07,577.0
31,2017-12-15 07,964.0
32,2017-12-15 07,284.0
33,2017-12-15 07,359.0
1,2017-12-15 08,697.3333333333335
2,2017-12-15 08,434.66666666666674
3,2017-12-15 08,1005.5
4,2017-12-15 08,541.6666666666666
5,2017-12-15 08,534.0
6,2017-12-15 08,622.6666666666666
7,2017-12-15 08,310.6666666666667
8,2017-12-15 08,3254.666666666666
9,2017-12-15 08,231.66666666666663
10,2017-12-15 08,1593.666666666667
11,2017-12-15 08,340.0
12,2017-12-15 08,3748.333333333334
13,2017-12-15 08,440.0
14,2017-12-15 08,391.0
15,2017-12-15 08,393.33333333333326
16,2017-12-15 08,416.33333333333326
17,2017-12-15 08,842.6666666666665
18,2017-12-15 08,501.33333333333326
19,2017-12-15 08,400.66666666666674
20,2017-12-15 08,1077.3333333333333
21,2017-12-15 08,638.0
22,2017-12-15 08,205.0
23,2017-12-15 08,237.33333333333331
24,2017-12-15 08,609.3333333333334
25,2017-12-15 08,891.0
26,2017-12-15 08,493.33333333333326
27,2017-12-15 08,949.0
28,2017-12-15 08,747.0
29,2017-12-15 08,2013.666666666667
30,2017-12-15 08,626.0
31,2017-12-15 08,1136.0
32,2017-12-15 08,447.0
33,2017-12-15 08,840.0
1,2017-12-15 09,720.6666666666665
2,2017-12-15 09,529.0
3,2017-12-15 09,1216.0
4,2017-12-15 09,531.6666666666666
5,2017-12-15 09,529.6666666666666
6,2017-12-15 09,676.3333333333334
7,2017-12-15 09,280.0
8,2017-12-15 09,2941.0
9,2017-12-15 09,212.0
10,2017-12-15 09,991.3333333333335
11,2017-12-15 09,663.3333333333334
12,2017-12-15 09,3306.333333333333
13,2017-12-15 09,388.66666666666674
14,2017-12-15 09,530.3333333333334
15,2017-12-15 09,894.6666666666665
16,2017-12-15 09,846.3333333333335
17,2017-12-15 09,869.6666666666665
18,2017-12-15 09,437.66666666666674
19,2017-12-15 09,473.0
20,2017-12-15 09,1756.0
21,2017-12-15 09,731.6666666666665
22,2017-12-15 09,608.3333333333334
23,2017-12-15 09,496.33333333333326
24,2017-12-15 09,1146.0
25,2017-12-15 09,924.3333333333335
26,2017-12-15 09,487.66666666666674
27,2017-12-15 09,1494.333333333333
28,2017-12-15 09,751.6666666666665
29,2017-12-15 09,1467.333333333333
30,2017-12-15 09,672.0
31,2017-12-15 09,1321.6666666666667
32,2017-12-15 09,420.33333333333326
33,2017-12-15 09,1282.0
1,2017-12-15 10,697.0
2,2017-12-15 10,534.3333333333334
3,2017-12-15 10,959.5
4,2017-12-15 10,419.0
5,2017-12-15 10,524.3333333333334
6,2017-12-15 10,550.6666666666666
7,2017-12-15 10,198.33333333333331
8,2017-12-15 10,2164.6666666666665
9,2017-12-15 10,149.33333333333334
10,2017-12-15 10,764.6666666666665
11,2017-12-15 10,434.0
12,2017-12-15 10,2155.6666666666665
13,2017-12-15 10,259.0
14,2017-12-15 10,514.3333333333334
15,2017-12-15 10,709.0
16,2017-12-15 10,623.3333333333334
17,2017-12-15 10,555.6666666666666
18,2017-12-15 10,375.66666666666674
19,2017-12-15 10,480.0
20,2017-12-15 10,1905.666666666667
21,2017-12-15 10,523.3333333333334
22,2017-12-15 10,265.6666666666667
23,2017-12-15 10,357.0
24,2017-12-15 10,1009.6666666666665
25,2017-12-15 10,840.0
26,2017-12-15 10,354.66666666666674
27,2017-12-15 10,682.6666666666666
28,2017-12-15 10,499.66666666666674
29,2017-12-15 10,1041.0
30,2017-12-15 10,498.33333333333326
31,2017-12-15 10,929.6666666666665
32,2017-12-15 10,342.3333333333333
33,2017-12-15 10,602.3333333333334
1,2017-12-15 11,840.6666666666665
2,2017-12-15 11,808.0
3,2017-12-15 11,1679.5
4,2017-12-15 11,731.0
5,2017-12-15 11,697.6666666666665
6,2017-12-15 11,955.3333333333335
7,2017-12-15 11,344.66666666666674
8,2017-12-15 11,6280.0
9,2017-12-15 11,239.33333333333331
10,2017-12-15 11,3940.333333333334
11,2017-12-15 11,610.3333333333334
12,2017-12-15 11,6923.666666666668
13,2017-12-15 11,350.66666666666674
14,2017-12-15 11,620.0
15,2017-12-15 11,769.0
16,2017-12-15 11,895.6666666666665
17,2017-12-15 11,1156.0
18,2017-12-15 11,544.0
19,2017-12-15 11,737.3333333333335
20,2017-12-15 11,2400.333333333333
21,2017-12-15 11,886.3333333333335
22,2017-12-15 11,302.0
23,2017-12-15 11,380.66666666666674
24,2017-12-15 11,1276.3333333333333
25,2017-12-15 11,1242.6666666666667
26,2017-12-15 11,530.6666666666666
27,2017-12-15 11,758.6666666666665
28,2017-12-15 11,945.0
29,2017-12-15 11,3982.0
30,2017-12-15 11,751.0
31,2017-12-15 11,1681.333333333333
32,2017-12-15 11,597.0
33,2017-12-15 11,695.0
1,2017-12-15 12,1087.0
2,2017-12-15 12,994.6666666666665
3,2017-12-15 12,2384.5
4,2017-12-15 12,1105.6666666666667
5,2017-12-15 12,969.6666666666665
6,2017-12-15 12,1430.666666666667
7,2017-12-15 12,549.3333333333334
8,2017-12-15 12,7671.333333333332
9,2017-12-15 12,451.0
10,2017-12-15 12,5103.666666666667
11,2017-12-15 12,1163.6666666666667
12,2017-12-15 12,8539.666666666666
13,2017-12-15 12,824.6666666666665
14,2017-12-15 12,605.6666666666666
15,2017-12-15 12,1043.3333333333333
16,2017-12-15 12,848.0
17,2017-12-15 12,1577.666666666667
18,2017-12-15 12,624.0
19,2017-12-15 12,972.0
20,2017-12-15 12,2005.666666666667
21,2017-12-15 12,1268.0
22,2017-12-15 12,503.0
23,2017-12-15 12,700.6666666666665
24,2017-12-15 12,1243.0
25,2017-12-15 12,1711.333333333333
26,2017-12-15 12,1010.3333333333335
27,2017-12-15 12,564.0
28,2017-12-15 12,1321.3333333333333
29,2017-12-15 12,4746.333333333333
30,2017-12-15 12,919.3333333333335
31,2017-12-15 12,2483.333333333333
32,2017-12-15 12,928.3333333333335
33,2017-12-15 12,599.6666666666666
1,2017-12-15 13,975.6666666666665
2,2017-12-15 13,923.0
3,2017-12-15 13,1737.5
4,2017-12-15 13,770.3333333333335
5,2017-12-15 13,869.3333333333335
6,2017-12-15 13,945.3333333333335
7,2017-12-15 13,410.66666666666674
8,2017-12-15 13,3711.333333333334
9,2017-12-15 13,302.6666666666667
10,2017-12-15 13,1350.6666666666667
11,2017-12-15 13,882.3333333333335
12,2017-12-15 13,3964.666666666666
13,2017-12-15 13,495.66666666666674
14,2017-12-15 13,707.0
15,2017-12-15 13,1141.3333333333333
16,2017-12-15 13,678.3333333333334
17,2017-12-15 13,916.6666666666665
18,2017-12-15 13,489.33333333333326
19,2017-12-15 13,910.6666666666665
20,2017-12-15 13,1620.0
21,2017-12-15 13,888.6666666666665
22,2017-12-15 13,474.33333333333326
23,2017-12-15 13,547.6666666666666
24,2017-12-15 13,1306.6666666666667
25,2017-12-15 13,1173.0
26,2017-12-15 13,614.6666666666666
27,2017-12-15 13,688.0
28,2017-12-15 13,798.6666666666665
29,2017-12-15 13,2032.0
30,2017-12-15 13,682.6666666666666
31,2017-12-15 13,1782.333333333333
32,2017-12-15 13,582.3333333333334
33,2017-12-15 13,623.6666666666666
1,2017-12-15 14,620.6666666666666
2,2017-12-15 14,429.66666666666674
3,2017-12-15 14,1106.0
4,2017-12-15 14,593.6666666666666
5,2017-12-15 14,472.0
6,2017-12-15 14,744.6666666666665
7,2017-12-15 14,223.33333333333331
8,2017-12-15 14,2252.6666666666665
9,2017-12-15 14,226.33333333333331
10,2017-12-15 14,603.3333333333334
11,2017-12-15 14,419.33333333333326
12,2017-12-15 14,2112.0
13,2017-12-15 14,320.3333333333333
14,2017-12-15 14,530.3333333333334
15,2017-12-15 14,700.3333333333335
16,2017-12-15 14,573.0
17,2017-12-15 14,713.0
18,2017-12-15 14,521.0
19,2017-12-15 14,359.66666666666674
20,2017-12-15 14,2102.333333333333
21,2017-12-15 14,659.3333333333334
22,2017-12-15 14,227.0
23,2017-12-15 14,295.6666666666667
24,2017-12-15 14,877.6666666666665
25,2017-12-15 14,865.6666666666665
26,2017-12-15 14,419.66666666666674
27,2017-12-15 14,559.6666666666666
28,2017-12-15 14,644.3333333333334
29,2017-12-15 14,928.0
30,2017-12-15 14,586.3333333333334
31,2017-12-15 14,1132.0
32,2017-12-15 14,445.33333333333326
33,2017-12-15 14,467.66666666666674
1,2017-12-15 15,890.0
2,2017-12-15 15,629.6666666666666
3,2017-12-15 15,1246.0
4,2017-12-15 15,527.3333333333334
5,2017-12-15 15,754.3333333333335
6,2017-12-15 15,702.0
7,2017-12-15 15,294.6666666666667
8,2017-12-15 15,2540.0
9,2017-12-15 15,258.0
10,2017-12-15 15,792.0
11,2017-12-15 15,574.6666666666666
12,2017-12-15 15,2408.0
13,2017-12-15 15,420.33333333333326
14,2017-12-15 15,617.0
15,2017-12-15 15,783.3333333333335
16,2017-12-15 15,803.6666666666665
17,2017-12-15 15,705.0
18,2017-12-15 15,397.66666666666674
19,2017-12-15 15,597.6666666666666
20,2017-12-15 15,1914.333333333333
21,2017-12-15 15,659.3333333333334
22,2017-12-15 15,516.6666666666666
23,2017-12-15 15,363.33333333333326
24,2017-12-15 15,1130.0
25,2017-12-15 15,905.3333333333335
26,2017-12-15 15,536.3333333333334
27,2017-12-15 15,788.3333333333335
28,2017-12-15 15,591.3333333333334
29,2017-12-15 15,1162.0
30,2017-12-15 15,516.6666666666666
31,2017-12-15 15,1267.0
32,2017-12-15 15,423.33333333333326
33,2017-12-15 15,692.0
1,2017-12-15 16,721.0
2,2017-12-15 16,512.0
3,2017-12-15 16,1106.0
4,2017-12-15 16,452.66666666666674
5,2017-12-15 16,623.3333333333334
6,2017-12-15 16,642.0
7,2017-12-15 16,269.0
8,2017-12-15 16,2265.333333333333
9,2017-12-15 16,193.0
10,2017-12-15 16,994.0
11,2017-12-15 16,441.66666666666674
12,2017-12-15 16,2280.0
13,2017-12-15 16,308.3333333333333
14,2017-12-15 16,485.33333333333326
15,2017-12-15 16,486.33333333333326
16,2017-12-15 16,754.3333333333335
17,2017-12-15 16,687.6666666666665
18,2017-12-15 16,441.0
19,2017-12-15 16,424.33333333333326
20,2017-12-15 16,1812.0
21,2017-12-15 16,591.6666666666666
22,2017-12-15 16,211.33333333333331
23,2017-12-15 16,249.0
24,2017-12-15 16,807.6666666666665
25,2017-12-15 16,877.6666666666665
26,2017-12-15 16,507.33333333333326
27,2017-12-15 16,709.3333333333335
28,2017-12-15 16,561.0
29,2017-12-15 16,1215.6666666666667
30,2017-12-15 16,618.0
31,2017-12-15 16,1084.0
32,2017-12-15 16,485.66666666666674
33,2017-12-15 16,590.6666666666666
1,2017-12-15 17,940.6666666666665
2,2017-12-15 17,916.6666666666665
3,2017-12-15 17,2003.0
4,2017-12-15 17,799.3333333333335
5,2017-12-15 17,844.3333333333335
6,2017-12-15 17,997.0
7,2017-12-15 17,385.33333333333326
8,2017-12-15 17,5793.666666666668
9,2017-12-15 17,298.0
10,2017-12-15 17,3215.666666666666
11,2017-12-15 17,840.3333333333335
12,2017-12-15 17,6001.0
13,2017-12-15 17,512.6666666666666
14,2017-12-15 17,658.6666666666666
15,2017-12-15 17,656.6666666666666
16,2017-12-15 17,941.6666666666665
17,2017-12-15 17,1127.3333333333333
18,2017-12-15 17,447.33333333333326
19,2017-12-15 17,849.6666666666665
20,2017-12-15 17,1832.333333333333
21,2017-12-15 17,985.0
22,2017-12-15 17,407.33333333333326
23,2017-12-15 17,543.0
24,2017-12-15 17,1426.333333333333
25,2017-12-15 17,1373.6666666666667
26,2017-12-15 17,832.0
27,2017-12-15 17,939.3333333333335
28,2017-12-15 17,973.0
29,2017-12-15 17,3344.0
30,2017-12-15 17,745.0
31,2017-12-15 17,2061.6666666666665
32,2017-12-15 17,712.3333333333335
33,2017-12-15 17,925.6666666666665
1,2017-12-15 18,937.6666666666665
2,2017-12-15 18,845.6666666666665
3,2017-12-15 18,1788.0
4,2017-12-15 18,886.0
5,2017-12-15 18,757.3333333333335
6,2017-12-15 18,1128.3333333333333
7,2017-12-15 18,443.0
8,2017-12-15 18,5307.666666666667
9,2017-12-15 18,362.66666666666674
10,2017-12-15 18,2355.6666666666665
11,2017-12-15 18,764.0
12,2017-12-15 18,5566.0
13,2017-12-15 18,489.66666666666674
14,2017-12-15 18,533.3333333333334
15,2017-12-15 18,608.6666666666666
16,2017-12-15 18,491.0
17,2017-12-15 18,1324.3333333333333
18,2017-12-15 18,566.6666666666666
19,2017-12-15 18,781.6666666666665
20,2017-12-15 18,1313.6666666666667
21,2017-12-15 18,1066.3333333333333
22,2017-12-15 18,265.6666666666667
23,2017-12-15 18,430.66666666666674
24,2017-12-15 18,1093.6666666666667
25,2017-12-15 18,1521.0
26,2017-12-15 18,633.3333333333334
27,2017-12-15 18,537.3333333333334
28,2017-12-15 18,1173.0
29,2017-12-15 18,2580.6666666666665
30,2017-12-15 18,853.6666666666665
31,2017-12-15 18,1923.333333333333
